Sr.No.,Accord Code,Company Name,FH_Year End,FH_Net Worth
24006,220378,L&T-Sargent & Lundy Limited,202403,74.51
24007,220378,L&T-Sargent & Lundy Limited,202303,67.28
24008,220378,L&T-Sargent & Lundy Limited,202203,74.87
24009,276925,L&W Construction Pvt Ltd.,202303,290.45
24010,276925,L&W Construction Pvt Ltd.,202203,281.91
24011,296242,LA Hotels & Retreats Pvt Ltd.,202403,105.70
24012,296242,LA Hotels & Retreats Pvt Ltd.,202303,105.33
24013,296242,LA Hotels & Retreats Pvt Ltd.,202203,104.93
24014,126947,La Opala RG Ltd.,202403,851.53
24015,126947,La Opala RG Ltd.,202303,774.95
24016,126947,La Opala RG Ltd.,202203,740.49
24017,105693,LA TIM Metal & Industries Ltd.,202403,53.28
24018,105693,LA TIM Metal & Industries Ltd.,202303,27.71
24019,105693,LA TIM Metal & Industries Ltd.,202203,24.00
24020,275265,Laadki Trading And Investments Ltd.,202403,232.28
24021,275265,Laadki Trading And Investments Ltd.,202303,213.24
24022,275265,Laadki Trading And Investments Ltd.,202203,195.44
24023,223874,Lab-Care Diagnostics (India) Pvt Ltd.,202303,27.81
24024,223874,Lab-Care Diagnostics (India) Pvt Ltd.,202203,27.52
24025,308437,Labdhi Commercials Ltd.,202303,1.40
24026,308437,Labdhi Commercials Ltd.,202203,0.49
24027,308969,Labelkraft Technologies Ltd.,202403,10.78
24028,308969,Labelkraft Technologies Ltd.,202303,9.66
24029,238573,Labinduss Ltd.,202303,3.81
24030,232600,Labtop Instruments Pvt Ltd.,202303,3.45
24031,232600,Labtop Instruments Pvt Ltd.,202203,3.16
24032,124202,Lactose (India) Ltd.,202403,47.10
24033,124202,Lactose (India) Ltd.,202303,40.56
24034,124202,Lactose (India) Ltd.,202203,39.28
24035,282337,Ladam Affordable Housing Ltd.,202403,22.63
24036,282337,Ladam Affordable Housing Ltd.,202303,22.75
24037,282337,Ladam Affordable Housing Ltd.,202203,23.00
24038,238576,Ladderup Corporate Advisory Pvt Ltd.,202303,5.87
24039,238576,Ladderup Corporate Advisory Pvt Ltd.,202203,3.76
24040,130577,Ladderup Finance Ltd.,202403,65.58
24041,130577,Ladderup Finance Ltd.,202303,59.27
24042,130577,Ladderup Finance Ltd.,202203,59.38
24043,245427,Ladderup Wealth Management Pvt Ltd.,202403,9.98
24044,245427,Ladderup Wealth Management Pvt Ltd.,202303,7.77
24045,245427,Ladderup Wealth Management Pvt Ltd.,202203,6.95
24046,245888,Laddu Gopal Online Services Ltd.,202403,36.10
24047,245888,Laddu Gopal Online Services Ltd.,202303,34.36
24048,245888,Laddu Gopal Online Services Ltd.,202203,25.88
24049,124522,Laffans Petrochemicals Ltd.,202403,61.62
24050,124522,Laffans Petrochemicals Ltd.,202303,59.02
24051,124522,Laffans Petrochemicals Ltd.,202203,58.22
24052,227893,LA-Gajjar Machineris Pvt. Ltd.,202403,102.07
24053,227893,LA-Gajjar Machineris Pvt. Ltd.,202303,78.31
24054,227893,LA-Gajjar Machineris Pvt. Ltd.,202203,76.24
24055,238578,Lagan Engineering Co Ltd.,202303,-9.23
24056,238578,Lagan Engineering Co Ltd.,202203,-6.89
24057,290473,Lagnam Spintex Ltd.,202403,108.95
24058,290473,Lagnam Spintex Ltd.,202303,94.29
24059,290473,Lagnam Spintex Ltd.,202203,85.36
24060,131842,Lahoti Overseas Ltd.,202403,188.44
24061,131842,Lahoti Overseas Ltd.,202303,176.04
24062,131842,Lahoti Overseas Ltd.,202203,160.50
24063,270514,Lahoty Buildcon Ltd.,202403,69.57
24064,270514,Lahoty Buildcon Ltd.,202303,54.87
24065,270514,Lahoty Buildcon Ltd.,202203,42.23
24066,119612,Lake Shore Realty Ltd.,202403,19.48
24067,119612,Lake Shore Realty Ltd.,202303,18.82
24068,119612,Lake Shore Realty Ltd.,202203,18.24
24069,208609,Lakeshore Hospital & Research Centre Ltd.,202403,400.30
24070,208609,Lakeshore Hospital & Research Centre Ltd.,202303,373.52
24071,208609,Lakeshore Hospital & Research Centre Ltd.,202203,331.28
24072,281874,Lakhani Footwear (P) Ltd.,202403,33.04
24073,281874,Lakhani Footwear (P) Ltd.,202303,27.00
24074,281874,Lakhani Footwear (P) Ltd.,202203,79.42
24075,242521,Lakhotia Polyesters (India) Ltd.,202403,8.84
24076,242521,Lakhotia Polyesters (India) Ltd.,202303,8.71
24077,242521,Lakhotia Polyesters (India) Ltd.,202203,7.55
24078,219945,Lakme Lever Pvt Ltd.,202403,263.11
24079,219945,Lakme Lever Pvt Ltd.,202303,235.51
24080,219945,Lakme Lever Pvt Ltd.,202203,208.47
24081,238583,Lakshmi Card Clothing Manufacturing Co Pvt Ltd.,202303,85.93
24082,238583,Lakshmi Card Clothing Manufacturing Co Pvt Ltd.,202203,76.16
24083,104258,Lakshmi Electrical Control Systems Ltd.,202403,281.52
24084,104258,Lakshmi Electrical Control Systems Ltd.,202303,231.98
24085,104258,Lakshmi Electrical Control Systems Ltd.,202203,212.97
24086,105302,Lakshmi Engineering And Warehousing Ltd.,202403,21.67
24087,105302,Lakshmi Engineering And Warehousing Ltd.,202303,20.04
24088,105302,Lakshmi Engineering And Warehousing Ltd.,202203,18.59
24089,221451,Lakshmi Finance & Industrial Corporation Ltd.,202403,56.51
24090,221451,Lakshmi Finance & Industrial Corporation Ltd.,202303,46.68
24091,221451,Lakshmi Finance & Industrial Corporation Ltd.,202203,47.05
24092,102958,Lakshmi Mills Company Ltd.,202403,868.70
24093,102958,Lakshmi Mills Company Ltd.,202303,641.03
24094,102958,Lakshmi Mills Company Ltd.,202203,631.34
24095,222140,Lakshmi Narasimha Textiles Pvt Ltd.,202303,28.82
24096,222140,Lakshmi Narasimha Textiles Pvt Ltd.,202203,27.03
24097,238584,Lakshmi Precision Technologies Ltd.,202403,26.90
24098,238584,Lakshmi Precision Technologies Ltd.,202303,23.36
24099,238584,Lakshmi Precision Technologies Ltd.,202203,20.76
24100,254780,Lakshmi Priya Properties Pvt Ltd.,202203,0.74
24101,238587,Lakshmi Ring Travellers (Coimbatore) Ltd.,202403,158.69
24102,238587,Lakshmi Ring Travellers (Coimbatore) Ltd.,202303,144.95
24103,238587,Lakshmi Ring Travellers (Coimbatore) Ltd.,202203,187.44
24104,238588,Lakshmi Technology & Engineering Industries Ltd.,202303,22.18
24105,291592,Lakshya Forrum For Competitions Pvt Ltd.,202303,-12.20
24106,291592,Lakshya Forrum For Competitions Pvt Ltd.,202203,-4.35
24107,315775,Lakshya Powertech Ltd.,202403,31.01
24108,315775,Lakshya Powertech Ltd.,202303,6.61
24109,315775,Lakshya Powertech Ltd.,202203,3.90
24110,228422,Lalit Great Eastern Kolkata Hotel Ltd.,202403,135.62
24111,228422,Lalit Great Eastern Kolkata Hotel Ltd.,202303,139.43
24112,228422,Lalit Great Eastern Kolkata Hotel Ltd.,202203,150.37
24113,287523,Lalita Foamex Pvt Ltd.,202303,3.94
24114,287523,Lalita Foamex Pvt Ltd.,202203,3.28
24115,275266,Lalithaa Jewellery Mart Ltd.,202403,1656.85
24116,275266,Lalithaa Jewellery Mart Ltd.,202303,1299.26
24117,275266,Lalithaa Jewellery Mart Ltd.,202203,1065.42
24118,254781,Lalitpur Power Generation Company Ltd.,202403,7051.44
24119,254781,Lalitpur Power Generation Company Ltd.,202303,6573.10
24120,254781,Lalitpur Power Generation Company Ltd.,202203,6236.63
24121,213455,Lally Motors Limited,202403,17.84
24122,213455,Lally Motors Limited,202303,15.62
24123,213455,Lally Motors Limited,202203,13.57
24124,227044,Lamar Natural Products Pvt Ltd.,202303,-19.75
24125,227044,Lamar Natural Products Pvt Ltd.,202203,-15.87
24126,210409,Lambda Therapeutics Research Ltd,202403,845.40
24127,210409,Lambda Therapeutics Research Ltd,202303,747.62
24128,210409,Lambda Therapeutics Research Ltd,202203,641.57
24129,190075,Lambodhara Textiles Ltd.,202403,103.10
24130,190075,Lambodhara Textiles Ltd.,202303,99.14
24131,190075,Lambodhara Textiles Ltd.,202203,83.56
24132,213456,Lamco Industries Pvt Ltd.,202403,47.94
24133,213456,Lamco Industries Pvt Ltd.,202303,46.40
24134,213456,Lamco Industries Pvt Ltd.,202203,43.84
24135,238589,Lamhas Satellite Services Ltd.,202403,40.31
24136,238589,Lamhas Satellite Services Ltd.,202303,36.45
24137,238589,Lamhas Satellite Services Ltd.,202203,35.37
24138,222667,Lamina Foundries Ltd.,202403,0.11
24139,222667,Lamina Foundries Ltd.,202303,-2.86
24140,222667,Lamina Foundries Ltd.,202203,-5.12
24141,238590,Lamina Suspension Products Ltd.,202403,10.41
24142,238590,Lamina Suspension Products Ltd.,202303,10.09
24143,238590,Lamina Suspension Products Ltd.,202203,10.36
24144,313167,Lamosaic India Ltd.,202403,15.26
24145,208611,Lamtuf Ltd.,202403,115.55
24146,208611,Lamtuf Ltd.,202303,96.36
24147,208611,Lamtuf Ltd.,202203,75.30
24148,254912,Lancer Container Lines Ltd.,202403,349.06
24149,254912,Lancer Container Lines Ltd.,202303,166.26
24150,254912,Lancer Container Lines Ltd.,202203,70.47
24151,213459,Lanco Kondapalli Power Pvt Ltd.,202203,-1892.07
24152,109048,Lancor Holdings Ltd.,202403,137.41
24153,109048,Lancor Holdings Ltd.,202303,130.95
24154,109048,Lancor Holdings Ltd.,202203,131.22
24155,221693,Lancor Maintenance & Services Ltd,202303,6.61
24156,221693,Lancor Maintenance & Services Ltd,202203,6.62
24157,220294,Landbase India Limited,202403,263.06
24158,220294,Landbase India Limited,202303,253.06
24159,220294,Landbase India Limited,202203,243.46
24160,240878,Landis GYR Ltd.,202403,-91.14
24161,240878,Landis GYR Ltd.,202303,-114.91
24162,240878,Landis GYR Ltd.,202203,-82.71
24163,242065,Landlord Developers Pvt Ltd.,202303,7.53
24164,242065,Landlord Developers Pvt Ltd.,202203,7.53
24165,132275,Landmarc Leisure Corporation Ltd.,202403,25.26
24166,132275,Landmarc Leisure Corporation Ltd.,202303,26.01
24167,132275,Landmarc Leisure Corporation Ltd.,202203,29.52
24168,274083,Landmark Cars Ltd.,202403,517.50
24169,274083,Landmark Cars Ltd.,202303,469.41
24170,274083,Landmark Cars Ltd.,202203,280.20
24171,316684,Landmark Global Learning Ltd.,202403,36.75
24172,316684,Landmark Global Learning Ltd.,202303,25.63
24173,316684,Landmark Global Learning Ltd.,202203,21.20
24174,277639,Landmark Insurance Brokers Pvt Ltd.,202403,123.80
24175,277639,Landmark Insurance Brokers Pvt Ltd.,202303,83.92
24176,277639,Landmark Insurance Brokers Pvt Ltd.,202203,77.43
24177,205947,Landmark Property Development Company Ltd.,202403,43.69
24178,205947,Landmark Property Development Company Ltd.,202303,55.41
24179,205947,Landmark Property Development Company Ltd.,202203,61.95
24180,211826,Lanxess India Pvt Ltd.,202403,1515.70
24181,211826,Lanxess India Pvt Ltd.,202303,2116.50
24182,211826,Lanxess India Pvt Ltd.,202203,1903.70
24183,320056,LAPL Automotive Ltd.,202403,10.92
24184,320056,LAPL Automotive Ltd.,202303,8.45
24185,320056,LAPL Automotive Ltd.,202203,6.64
24186,286895,Laqshya Hyderabad Airport Media Pvt Ltd.,202303,54.34
24187,286895,Laqshya Hyderabad Airport Media Pvt Ltd.,202203,48.94
24188,210413,Laqshya Media Pvt Ltd,202403,26.26
24189,210413,Laqshya Media Pvt Ltd,202303,15.16
24190,210413,Laqshya Media Pvt Ltd,202203,6.00
24191,238593,Larica Estates Ltd.,202303,7.43
24192,238593,Larica Estates Ltd.,202203,7.40
24193,216155,Lark Laboratories India Limited,202403,31.88
24194,216155,Lark Laboratories India Limited,202303,31.62
24195,216155,Lark Laboratories India Limited,202203,26.65
24196,100510,Larsen & Toubro Ltd.,202403,64390.41
24197,100510,Larsen & Toubro Ltd.,202303,71453.33
24198,100510,Larsen & Toubro Ltd.,202203,67024.67
24199,287316,Lasa Supergenerics Ltd.,202403,96.68
24200,287316,Lasa Supergenerics Ltd.,202303,118.29
24201,287316,Lasa Supergenerics Ltd.,202203,157.88
24202,131164,Laser Diamonds Ltd.,202403,0.15
24203,131164,Laser Diamonds Ltd.,202203,0.23
24204,238594,Laser Power & Infra Pvt Ltd.,202403,370.76
24205,238594,Laser Power & Infra Pvt Ltd.,202303,331.73
24206,238594,Laser Power & Infra Pvt Ltd.,202203,309.12
24207,319878,Laser Technologies Pvt Ltd.,202403,7.52
24208,319878,Laser Technologies Pvt Ltd.,202303,3.76
24209,319878,Laser Technologies Pvt Ltd.,202203,1.75
24210,216158,Lasons India Private Limited,202403,67.56
24211,216158,Lasons India Private Limited,202303,59.67
24212,216158,Lasons India Private Limited,202203,67.67
24213,126961,Last Mile Enterprises Ltd.,202403,79.86
24214,126961,Last Mile Enterprises Ltd.,202303,10.08
24215,126961,Last Mile Enterprises Ltd.,202203,5.51
24216,232592,Latent View Analytics Ltd.,202403,1095.43
24217,232592,Latent View Analytics Ltd.,202303,978.71
24218,232592,Latent View Analytics Ltd.,202203,852.58
24219,242391,Latest Developers Advisory Ltd.,202303,-0.02
24220,242391,Latest Developers Advisory Ltd.,202203,-0.01
24221,288830,Latteys Industries Ltd.,202403,18.44
24222,288830,Latteys Industries Ltd.,202303,16.84
24223,288830,Latteys Industries Ltd.,202203,15.53
24224,227999,Laurus Bio Pvt Ltd.,202403,52.52
24225,227999,Laurus Bio Pvt Ltd.,202303,48.16
24226,227999,Laurus Bio Pvt Ltd.,202203,34.18
24227,271867,Laurus Labs Ltd.,202403,4185.61
24228,271867,Laurus Labs Ltd.,202303,4044.77
24229,271867,Laurus Labs Ltd.,202203,3379.07
24230,222528,Laurus Tradecon Pvt Ltd.,202303,-4.44
24231,222528,Laurus Tradecon Pvt Ltd.,202203,-4.07
24232,291600,Lava Cast Pvt Ltd.,202303,-68.31
24233,291600,Lava Cast Pvt Ltd.,202203,-36.99
24234,224420,Lava International Ltd,202203,1545.64
24235,277658,Laveena Hosiery Pvt Ltd.,202303,3.59
24236,277658,Laveena Hosiery Pvt Ltd.,202203,3.47
24237,231032,Law & Kenneth Saatchi & Saatchi Pvt Ltd.,202403,74.07
24238,231032,Law & Kenneth Saatchi & Saatchi Pvt Ltd.,202303,68.49
24239,231032,Law & Kenneth Saatchi & Saatchi Pvt Ltd.,202203,56.52
24240,248655,Lawa Bright Bars Pvt Ltd.,202403,7.12
24241,248655,Lawa Bright Bars Pvt Ltd.,202303,4.76
24242,248655,Lawa Bright Bars Pvt Ltd.,202203,2.38
24243,244303,Lawrence And Mayo (India) Pvt Ltd.,202403,44.07
24244,244303,Lawrence And Mayo (India) Pvt Ltd.,202303,43.09
24245,244303,Lawrence And Mayo (India) Pvt Ltd.,202203,40.48
24246,249370,Lawrence Clothing Pvt Ltd.,202303,7.17
24247,249370,Lawrence Clothing Pvt Ltd.,202203,6.45
24248,277659,Laxcon Steels Ltd.,202403,482.94
24249,277659,Laxcon Steels Ltd.,202303,395.44
24250,277659,Laxcon Steels Ltd.,202203,307.59
24251,213467,Laxmi Board & Paper Mills Ltd.,202403,98.73
24252,213467,Laxmi Board & Paper Mills Ltd.,202303,90.85
24253,213467,Laxmi Board & Paper Mills Ltd.,202203,102.59
24254,285015,Laxmi Cotspin Ltd.,202403,49.16
24255,285015,Laxmi Cotspin Ltd.,202303,47.76
24256,285015,Laxmi Cotspin Ltd.,202203,53.58
24257,317079,Laxmi Dental Ltd.,202403,51.55
24258,317079,Laxmi Dental Ltd.,202303,28.46
24259,317079,Laxmi Dental Ltd.,202203,35.87
24260,211218,Laxmi Diamond Pvt Ltd.,202403,1206.47
24261,211218,Laxmi Diamond Pvt Ltd.,202303,1012.05
24262,211218,Laxmi Diamond Pvt Ltd.,202203,922.33
24263,227487,Laxmi Engineering Pvt. Ltd.,202303,2.59
24264,227487,Laxmi Engineering Pvt. Ltd.,202203,1.62
24265,289548,Laxmi Goldorna House Ltd.,202403,45.44
24266,289548,Laxmi Goldorna House Ltd.,202303,31.85
24267,289548,Laxmi Goldorna House Ltd.,202203,31.46
24268,318454,Laxmi India Finance Ltd.,202403,201.73
24269,318454,Laxmi India Finance Ltd.,202303,152.55
24270,318454,Laxmi India Finance Ltd.,202203,126.64
24271,208615,Laxmi Organic Industries Ltd.,202403,1774.31
24272,208615,Laxmi Organic Industries Ltd.,202303,1394.51
24273,208615,Laxmi Organic Industries Ltd.,202203,1254.67
24274,213468,Laxmi Pipes Ltd.,202203,-10.97
24275,227004,Laxmi Snacks Pvt Ltd.,202403,298.44
24276,227004,Laxmi Snacks Pvt Ltd.,202303,237.53
24277,227004,Laxmi Snacks Pvt Ltd.,202203,182.48
24278,208616,Laxmi Ventures (India) Ltd.,202403,44.60
24279,208616,Laxmi Ventures (India) Ltd.,202303,29.97
24280,208616,Laxmi Ventures (India) Ltd.,202203,24.75
24281,252655,Laxmipati Engineering Works Ltd.,202403,2.07
24282,252655,Laxmipati Engineering Works Ltd.,202303,1.30
24283,252655,Laxmipati Engineering Works Ltd.,202203,6.02
24284,309315,Laxmiraj Distributors Pvt Ltd.,202403,33.60
24285,309315,Laxmiraj Distributors Pvt Ltd.,202303,32.25
24286,309315,Laxmiraj Distributors Pvt Ltd.,202203,30.59
24287,289398,Layher Scaffolding Systems Pvt Ltd.,202303,18.31
24288,289398,Layher Scaffolding Systems Pvt Ltd.,202203,13.40
24289,216161,Lca Soft Pvt Ltd,202403,0.00
24290,216161,Lca Soft Pvt Ltd,202303,0.00
24291,132019,LCC Infotech Ltd.,202403,2.83
24292,132019,LCC Infotech Ltd.,202303,56.15
24293,132019,LCC Infotech Ltd.,202203,56.79
24294,319329,LCC Projects Ltd.,202403,381.16
24295,319329,LCC Projects Ltd.,202303,262.00
24296,319329,LCC Projects Ltd.,202203,181.27
24297,280677,Le Lavoir Ltd.,202403,5.92
24298,280677,Le Lavoir Ltd.,202303,4.89
24299,280677,Le Lavoir Ltd.,202203,4.32
24300,294489,LE Marble Gallery Pvt Ltd.,202403,28.22
24301,294489,LE Marble Gallery Pvt Ltd.,202303,27.09
24302,294489,LE Marble Gallery Pvt Ltd.,202203,24.98
24303,305180,Le Merite Exports Ltd.,202403,96.06
24304,305180,Le Merite Exports Ltd.,202303,95.79
24305,305180,Le Merite Exports Ltd.,202203,45.49
24306,210429,LE Passage To India Tours And Travels Pvt Ltd.,202403,51.24
24307,210429,LE Passage To India Tours And Travels Pvt Ltd.,202303,36.09
24308,210429,LE Passage To India Tours And Travels Pvt Ltd.,202203,3.79
24309,303125,Le Travenues Technology Ltd.,202403,387.96
24310,303125,Le Travenues Technology Ltd.,202303,344.98
24311,303125,Le Travenues Technology Ltd.,202203,373.22
24312,245429,Lea Associates South Asia Pvt Ltd.,202403,189.17
24313,245429,Lea Associates South Asia Pvt Ltd.,202303,171.44
24314,245429,Lea Associates South Asia Pvt Ltd.,202203,155.31
24315,131288,Lead Financial Services Ltd.,202403,5.92
24316,131288,Lead Financial Services Ltd.,202303,5.66
24317,131288,Lead Financial Services Ltd.,202203,5.52
24318,308579,Lead Reclaim And Rubber Products Ltd.,202403,11.19
24319,308579,Lead Reclaim And Rubber Products Ltd.,202303,10.82
24320,308579,Lead Reclaim And Rubber Products Ltd.,202203,2.81
24321,238609,Leader Gas & Petrochem Ltd.,202303,1.40
24322,238609,Leader Gas & Petrochem Ltd.,202203,1.34
24323,208617,Leader Valves Ltd.,202403,54.98
24324,208617,Leader Valves Ltd.,202303,51.23
24325,208617,Leader Valves Ltd.,202203,47.19
24326,224630,Leading Edge Infotech Ltd.,202203,-2.95
24327,285017,Leading Leasing Finance And Investment Co Ltd.,202403,13.86
24328,285017,Leading Leasing Finance And Investment Co Ltd.,202303,11.76
24329,285017,Leading Leasing Finance And Investment Co Ltd.,202203,9.59
24330,238610,Leadstone Energy Ltd.,202303,13.37
24331,238610,Leadstone Energy Ltd.,202203,14.77
24332,216165,Leakless Gasket India Pvt. Ltd.,202403,83.76
24333,216165,Leakless Gasket India Pvt. Ltd.,202303,78.39
24334,216165,Leakless Gasket India Pvt. Ltd.,202203,91.75
24335,294487,Leapfrog Engineering Services Ltd.,202403,21.71
24336,294487,Leapfrog Engineering Services Ltd.,202303,5.32
24337,294487,Leapfrog Engineering Services Ltd.,202203,5.03
24338,232354,Lear Automotive India Pvt Ltd.,202403,581.80
24339,232354,Lear Automotive India Pvt Ltd.,202303,560.92
24340,232354,Lear Automotive India Pvt Ltd.,202203,515.03
24341,225627,Learning Mate Solution Pvt Ltd.,202403,181.65
24342,225627,Learning Mate Solution Pvt Ltd.,202303,225.33
24343,225627,Learning Mate Solution Pvt Ltd.,202203,159.73
24344,219767,Lease Plan India Ltd,202303,-72.01
24345,219767,Lease Plan India Ltd,202203,-55.23
24346,245430,Leayan Global Pvt Ltd.,202403,110.37
24347,245430,Leayan Global Pvt Ltd.,202303,139.12
24348,245430,Leayan Global Pvt Ltd.,202203,150.74
24349,117415,Lee & Nee Softwares (Exports) Ltd.,202403,54.73
24350,117415,Lee & Nee Softwares (Exports) Ltd.,202303,54.26
24351,117415,Lee & Nee Softwares (Exports) Ltd.,202203,54.04
24352,222222,Leebo Metals Pvt Ltd.,202403,55.95
24353,222222,Leebo Metals Pvt Ltd.,202303,50.91
24354,222222,Leebo Metals Pvt Ltd.,202203,43.21
24355,254913,Leeford Healthcare Ltd.,202403,923.28
24356,254913,Leeford Healthcare Ltd.,202303,734.48
24357,254913,Leeford Healthcare Ltd.,202203,578.49
24358,225103,Leena Electro Mechanical Pvt Ltd.,202403,21.44
24359,225103,Leena Electro Mechanical Pvt Ltd.,202303,18.30
24360,225103,Leena Electro Mechanical Pvt Ltd.,202203,15.14
24361,310177,Legend Ceramic Pvt Ltd.,202303,5.97
24362,310177,Legend Ceramic Pvt Ltd.,202203,5.89
